시군구,전용면적(㎡),계약년월,거래금액(만원),층,건축년도
강원도 속초시 교동,39.69,202212,"16,500",3,1990
강원도 속초시 교동,41.85,202212,"9,500",11,1993
강원도 속초시 교동,41.85,202212,"10,500",9,1993
강원도 속초시 금호동,45.2346,202212,"21,500",17,2011
강원도 속초시 금호동,65.9236,202212,"26,000",7,2011
강원도 속초시 금호동,65.9236,202212,"26,000",7,2011
강원도 속초시 금호동,65.9236,202212,"26,000",7,2011
강원도 속초시 금호동,59.895,202212,"12,700",5,1992
강원도 속초시 동명동,114.7859,202212,"57,000",12,2017
강원도 속초시 동명동,114.7859,202212,"57,000",12,2017
강원도 속초시 동명동,59.93,202212,"16,500",13,1997
강원도 속초시 조양동,84.8533,202212,"23,000",14,2009
강원도 속초시 조양동,166.535,202212,"41,000",15,1996
강원도 속초시 조양동,59.905,202212,"16,800",7,1996
강원도 속초시 조양동,84.88,202212,"19,500",15,1996
강원도 속초시 조양동,59.905,202212,"19,500",11,1996
강원도 속초시 조양동,50,202212,"14,700",12,1995
강원도 속초시 조양동,40,202212,"10,000",3,1995
강원도 속초시 조양동,50,202212,"13,000",2,1995
강원도 속초시 조양동,59.76,202212,"13,000",4,2001
강원도 속초시 조양동,59.76,202212,"13,500",11,2001
강원도 속초시 조양동,59.76,202212,"14,800",13,2001
강원도 속초시 조양동,84.9762,202212,"46,400",12,2019
강원도 속초시 조양동,84.9762,202212,"44,300",3,2019
강원도 속초시 조양동,84.9762,202212,"43,550",2,2019
강원도 속초시 조양동,84.9762,202212,"46,000",9,2019
강원도 속초시 조양동,84.9762,202212,"46,400",18,2019
강원도 속초시 조양동,84.9762,202212,"45,900",7,2019
강원도 속초시 조양동,84.9762,202212,"46,400",13,2019
강원도 속초시 조양동,84.9762,202212,"45,900",7,2019
강원도 속초시 조양동,59.9027,202212,"31,000",17,2019
강원도 속초시 조양동,74.5213,202212,"36,800",5,2019
강원도 속초시 조양동,96.25,202212,"68,000",29,2020
강원도 속초시 조양동,84.9974,202212,"53,500",28,2020
강원도 속초시 조양동,84.9966,202212,"36,500",19,2021
강원도 속초시 조양동,59.7891,202212,"28,000",10,2015
강원도 속초시 조양동,120.09,202212,"37,000",12,2006
강원도 속초시 조양동,49.62,202212,"13,000",9,1998
강원도 속초시 조양동,49.62,202212,"13,500",14,1998
강원도 속초시 조양동,84.288,202212,"42,000",10,2020
강원도 속초시 조양동,84.98,202212,"40,500",9,2019
강원도 속초시 청학동,59.675,202212,"8,000",1,1983
강원도 양구군 양구읍 상리,59.4,202212,"11,000",9,1998
강원도 양구군 양구읍 상리,37.755,202212,"7,100",15,1998
강원도 양구군 양구읍 상리,37.755,202212,"6,950",11,1998
강원도 양구군 양구읍 상리,84.4862,202212,"19,400",11,2004
강원도 양구군 양구읍 정림리,84.9,202212,"16,800",9,2010
강원도 양양군 강현면 정암리,50.5365,202212,"27,800",6,2004
강원도 양양군 손양면 하왕도리,39.6,202212,"7,400",15,1998
강원도 양양군 양양읍 거마리,25.45,202212,"3,350",1,1998
강원도 양양군 양양읍 거마리,25.45,202212,"3,400",4,1998
강원도 양양군 양양읍 내곡리,84.6,202212,"18,000",15,2007
강원도 양양군 양양읍 월리,59.449,202212,"10,500",7,2002
강원도 양양군 양양읍 월리,31.5408,202212,"6,250",10,2002
강원도 양양군 양양읍 월리,31.5408,202212,"6,250",10,2002
강원도 양양군 양양읍 청곡리,41.57,202212,"8,900",5,1995
강원도 양양군 현남면 광진리,38.88,202212,"12,500",6,1998
강원도 양양군 현북면 기사문리,30.2226,202212,"11,000",12,2003
강원도 양양군 현북면 중광정리,48.3066,202212,"18,000",12,2001
강원도 영월군 영월읍 방절리,39.9,202212,"3,700",5,1997
강원도 영월군 영월읍 방절리,27.72,202212,"2,470",4,1997
강원도 영월군 영월읍 방절리,39.9,202212,"3,680",11,1997
강원도 영월군 영월읍 영흥리,60,202212,"5,000",4,1990
강원도 영월군 영월읍 영흥리,48.81,202212,"2,900",6,1990
강원도 영월군 영월읍 영흥리,48.81,202212,"3,700",1,1990
강원도 영월군 영월읍 영흥리,84.3681,202212,"25,000",11,2021
강원도 영월군 영월읍 하송리,32.89,202212,"7,700",11,2013
강원도 영월군 영월읍 하송리,84.99,202212,"24,500",10,2013
강원도 영월군 영월읍 하송리,33.03,202212,"8,000",10,2013
강원도 영월군 영월읍 하송리,33.03,202212,"8,000",20,2013
강원도 영월군 영월읍 하송리,84.99,202212,"25,000",14,2013
강원도 영월군 영월읍 하송리,52.95,202212,"3,000",5,1986
강원도 영월군 영월읍 하송리,39.99,202212,"5,400",3,1992
강원도 영월군 영월읍 하송리,46.98,202212,"5,500",4,1992
강원도 영월군 영월읍 하송리,39.99,202212,"4,800",4,1992
강원도 영월군 영월읍 하송리,49.96,202212,"7,700",6,1998
강원도 영월군 영월읍 하송리,38.57,202212,"6,350",2,1983
강원도 영월군 영월읍 하송리,38.57,202212,"4,500",4,1983
강원도 원주시 개운동,84.77,202212,"24,100",3,2006
강원도 원주시 개운동,75.947,202212,"11,000",8,1992
강원도 원주시 개운동,46.915,202212,"6,300",3,1999
강원도 원주시 개운동,59.755,202212,"7,900",2,1999
강원도 원주시 개운동,47.07,202212,"7,500",1,1988
강원도 원주시 관설동,59.85,202212,"11,600",7,2001
강원도 원주시 관설동,59.85,202212,"12,800",13,2002
강원도 원주시 관설동,59.85,202212,"12,800",7,2002
강원도 원주시 관설동,59.85,202212,"12,000",8,2002
강원도 원주시 관설동,59.85,202212,"13,000",11,2002
강원도 원주시 관설동,59.85,202212,"12,400",12,2002
강원도 원주시 관설동,59.85,202212,"12,800",10,2002
강원도 원주시 관설동,59.85,202212,"11,500",13,2002
강원도 원주시 관설동,59.85,202212,"12,200",15,2002
강원도 원주시 관설동,84.96,202212,"23,000",14,2005
강원도 원주시 관설동,84.96,202212,"23,800",5,2005
강원도 원주시 관설동,84.976,202212,"21,000",4,2004
강원도 원주시 단계동,84.91,202212,"17,000",12,1993
강원도 원주시 단계동,84.75,202212,"19,300",3,1993
강원도 원주시 단계동,49.8,202212,"8,900",14,1994
강원도 원주시 단계동,84.93,202212,"20,000",2,2007
강원도 원주시 단계동,100.52,202212,"27,000",12,2007
강원도 원주시 단계동,54.12,202212,"12,400",4,1984
강원도 원주시 단계동,65.2,202212,"16,000",1,1984
강원도 원주시 단계동,65.2,202212,"17,500",2,1984
강원도 원주시 단계동,65.2,202212,"16,000",3,1984
강원도 원주시 단계동,65.2,202212,"15,800",5,1984
강원도 원주시 단계동,59.985,202212,"8,000",1,1990
강원도 원주시 단계동,43.932,202212,"5,800",5,1990
강원도 원주시 단계동,95.27,202212,"20,000",2,1993
강원도 원주시 단계동,84.98,202212,"31,200",13,2006
강원도 원주시 단계동,116.55,202212,"38,500",8,2006
강원도 원주시 단계동,59.76,202212,"12,500",14,1996
강원도 원주시 단계동,59.76,202212,"11,700",2,1996
강원도 원주시 단계동,84.9794,202212,"34,500",16,2018
강원도 원주시 단계동,84.9905,202212,"34,000",10,2020
강원도 원주시 단계동,59.9194,202212,"25,000",9,2020
강원도 원주시 단계동,59.9055,202212,"25,800",14,2020
강원도 원주시 단계동,84.59,202212,"16,000",6,1994
강원도 원주시 단구동,103.45,202212,"20,500",11,2009
강원도 원주시 단구동,59.9602,202212,"27,500",11,2017
강원도 원주시 단구동,74.9321,202212,"32,400",20,2017
강원도 원주시 단구동,59.9602,202212,"26,000",14,2017
강원도 원주시 단구동,59.9376,202212,"26,000",14,2017
강원도 원주시 단구동,59.901,202212,"15,500",14,1997
강원도 원주시 단구동,59.55,202212,"13,800",14,1998
강원도 원주시 단구동,59.55,202212,"15,800",9,1998
강원도 원주시 단구동,38.685,202212,"8,700",14,1998
강원도 원주시 단구동,59.55,202212,"12,900",11,1998
강원도 원주시 단구동,84.9024,202212,"31,000",9,2020
강원도 원주시 단구동,84.9317,202212,"31,000",19,2020
강원도 원주시 단구동,84.9317,202212,"27,000",6,2020
강원도 원주시 단구동,84.9317,202212,"29,600",16,2020
강원도 원주시 단구동,84.9317,202212,"28,000",4,2020
강원도 원주시 단구동,84.9317,202212,"28,000",7,2020
강원도 원주시 단구동,84.9317,202212,"30,000",17,2020
강원도 원주시 단구동,84.9317,202212,"30,000",5,2020
강원도 원주시 단구동,75.84,202212,"13,500",17,1995
강원도 원주시 단구동,84.9829,202212,"21,800",3,2008
강원도 원주시 단구동,58.65,202212,"10,000",8,2000
강원도 원주시 단구동,58.65,202212,"13,000",12,2000
강원도 원주시 단구동,58.65,202212,"11,100",14,2000
강원도 원주시 단구동,58.65,202212,"10,450",11,2000
강원도 원주시 단구동,58.65,202212,"10,500",14,2000
강원도 원주시 단구동,58.65,202212,"14,000",7,2000
강원도 원주시 단구동,58.65,202212,"10,500",14,2000
강원도 원주시 단구동,58.65,202212,"11,900",15,2000
강원도 원주시 단구동,58.65,202212,"10,700",11,2000
강원도 원주시 단구동,58.65,202212,"10,500",4,2001
강원도 원주시 단구동,59.91,202212,"15,500",11,1997
강원도 원주시 단구동,84.977,202212,"28,700",11,2006
강원도 원주시 명륜동,84.79,202212,"20,000",4,1997
강원도 원주시 명륜동,39.63,202212,"8,100",5,1988
강원도 원주시 명륜동,47.01,202212,"12,000",5,1988
강원도 원주시 명륜동,46.68,202212,"12,000",5,1990
강원도 원주시 명륜동,46.68,202212,"12,000",3,1990
강원도 원주시 명륜동,84.915,202212,"12,500",15,1991
강원도 원주시 명륜동,84.9836,202212,"43,500",20,2021
강원도 원주시 명륜동,59.99,202212,"26,700",16,2022
강원도 원주시 명륜동,84.784,202212,"23,000",7,2001
강원도 원주시 명륜동,118.747,202212,"24,000",1,2002
강원도 원주시 명륜동,84.93,202212,"18,000",4,2000
강원도 원주시 명륜동,59.99,202212,"16,300",4,2000
강원도 원주시 명륜동,59.945,202212,"9,200",12,1994
강원도 원주시 명륜동,49.94,202212,"8,300",11,1992
강원도 원주시 명륜동,41.3,202212,"7,000",4,1992
강원도 원주시 무실동,84.9768,202212,"52,500",19,null
강원도 원주시 무실동,84.8876,202212,"40,000",20,2022
강원도 원주시 무실동,59.92,202212,"20,000",16,2003
강원도 원주시 무실동,59.92,202212,"19,000",4,2003
강원도 원주시 무실동,59.92,202212,"18,500",19,2003
강원도 원주시 무실동,36.04,202212,"10,000",18,2003
강원도 원주시 무실동,59.92,202212,"16,900",11,2003
강원도 원주시 무실동,84.52,202212,"26,000",15,2001
강원도 원주시 무실동,84.81,202212,"25,000",1,2010
강원도 원주시 무실동,84.9616,202212,"35,200",12,2014
강원도 원주시 무실동,84.9704,202212,"35,000",10,2014
강원도 원주시 무실동,84.9704,202212,"34,400",5,2014
강원도 원주시 무실동,84.9704,202212,"36,000",11,2014
강원도 원주시 무실동,84.9704,202212,"35,000",11,2014
강원도 원주시 문막읍 건등리,84.947,202212,"18,650",6,2008
강원도 원주시 문막읍 건등리,59.5,202212,"8,600",4,1997
강원도 원주시 문막읍 건등리,59.5,202212,"7,500",1,1997
강원도 원주시 문막읍 건등리,84.797,202212,"24,000",13,2018
강원도 원주시 문막읍 건등리,84.625,202212,"22,500",5,2018
강원도 원주시 문막읍 건등리,84.625,202212,"22,500",3,2018
강원도 원주시 문막읍 건등리,84.797,202212,"21,800",7,2018
강원도 원주시 문막읍 건등리,59.946,202212,"9,850",10,1997
강원도 원주시 문막읍 동화리,84.974,202212,"9,000",2,2008
강원도 원주시 문막읍 동화리,59.58,202212,"7,344",14,1997
강원도 원주시 문막읍 동화리,38.14,202212,"3,950",4,1992
강원도 원주시 문막읍 동화리,84.931,202212,"15,000",10,2008
강원도 원주시 문막읍 반계리,75.33,202212,"6,500",3,1992
강원도 원주시 문막읍 반계리,75.33,202212,"6,500",3,1992
강원도 원주시 문막읍 포진리,54.99,202212,"3,800",4,1995
강원도 원주시 반곡동,84.9294,202212,"31,800",15,2017
강원도 원주시 반곡동,84.9294,202212,"31,800",19,2017
강원도 원주시 반곡동,84.9294,202212,"32,000",13,2017
강원도 원주시 반곡동,84.96,202212,"26,500",6,2014
강원도 원주시 반곡동,84.98,202212,"27,950",11,2019
강원도 원주시 반곡동,84.86,202212,"29,000",10,2019
강원도 원주시 반곡동,84.86,202212,"30,000",3,2019
강원도 원주시 반곡동,84.9927,202212,"38,000",10,2018
강원도 원주시 반곡동,59.8407,202212,"22,000",7,2018
강원도 원주시 반곡동,105.8675,202212,"45,000",11,2019
강원도 원주시 반곡동,84.92,202212,"27,000",13,2013
강원도 원주시 반곡동,84.93,202212,"26,000",14,2013
강원도 원주시 반곡동,84.92,202212,"28,300",17,2013
강원도 원주시 반곡동,84.9671,202212,"34,000",14,2015
강원도 원주시 반곡동,84.9593,202212,"35,000",3,2015
강원도 원주시 봉산동,84.48,202212,"17,300",13,1998
강원도 원주시 봉산동,59.99,202212,"13,500",4,1995
강원도 원주시 봉산동,114.3839,202212,"21,000",1,2004
강원도 원주시 소초면 장양리,52.8,202212,"5,800",7,1992
강원도 원주시 우산동,43.955,202212,"4,000",1,1988
강원도 원주시 우산동,84.79,202212,"23,400",12,2012
강원도 원주시 우산동,84.973,202212,"25,000",5,2009
강원도 원주시 우산동,84.52,202212,"28,000",6,2014
강원도 원주시 원동,47.1,202212,"10,000",5,1987
강원도 원주시 원동,84.93,202212,"12,300",19,1996
강원도 원주시 일산동,84.9,202212,"13,000",8,2001
강원도 원주시 중앙동,72.8,202212,"12,000",6,1987
강원도 원주시 지정면 가곡리,84.9822,202212,"28,000",2,2019
강원도 원주시 지정면 가곡리,84.9822,202212,"28,500",5,2019
강원도 원주시 지정면 가곡리,84.9622,202212,"32,000",20,2018
강원도 원주시 지정면 가곡리,84.7303,202212,"30,000",27,2018
강원도 원주시 지정면 가곡리,84.7303,202212,"29,000",27,2018
강원도 원주시 지정면 가곡리,59.7836,202212,"24,700",26,2018
강원도 원주시 지정면 가곡리,84.9863,202212,"30,000",6,2019
강원도 원주시 지정면 가곡리,84.9863,202212,"33,000",23,2019
강원도 원주시 지정면 가곡리,84.9698,202212,"32,500",18,2019
강원도 원주시 지정면 가곡리,59.9833,202212,"24,000",11,2019
강원도 원주시 지정면 가곡리,84.9644,202212,"39,000",13,2019
강원도 원주시 지정면 가곡리,59.9996,202212,"26,000",12,2018
강원도 원주시 지정면 가곡리,59.9996,202212,"22,000",25,2018
강원도 원주시 지정면 가곡리,59.9996,202212,"29,500",13,2018
강원도 원주시 지정면 가곡리,59.9996,202212,"23,000",24,2018
강원도 원주시 지정면 가곡리,59.9996,202212,"25,700",9,2018
강원도 원주시 지정면 가곡리,59.9996,202212,"23,400",26,2018
강원도 원주시 지정면 가곡리,59.8886,202212,"25,000",1,2020
강원도 원주시 지정면 가곡리,84.9709,202212,"29,500",24,2020
강원도 원주시 지정면 가곡리,84.9709,202212,"28,800",10,2020
강원도 원주시 지정면 가곡리,84.9035,202212,"37,000",24,2019
강원도 원주시 지정면 가곡리,95.7086,202212,"35,000",16,2019
강원도 원주시 지정면 가곡리,84.9035,202212,"32,500",24,2019
강원도 원주시 지정면 가곡리,95.7086,202212,"34,300",22,2019
강원도 원주시 지정면 가곡리,95.7086,202212,"35,000",13,2019
강원도 원주시 태장동,59.9956,202212,"23,000",15,2018
강원도 원주시 태장동,74.9949,202212,"29,000",16,2018
강원도 원주시 태장동,84.961,202212,"19,400",5,2006
강원도 원주시 태장동,84.961,202212,"18,700",6,2006
강원도 원주시 태장동,84.961,202212,"17,800",9,2006
강원도 원주시 태장동,59.9835,202212,"12,500",13,2006
강원도 원주시 태장동,60,202212,"6,000",2,2014
강원도 원주시 태장동,59.94,202212,"8,500",8,1995
강원도 원주시 태장동,59.94,202212,"9,000",8,1995
강원도 원주시 태장동,28.14,202212,"3,720",15,1999
강원도 원주시 태장동,28.14,202212,"3,550",12,1999
강원도 원주시 태장동,28.14,202212,"3,700",10,1999
강원도 원주시 태장동,58.74,202212,"9,300",12,1999
강원도 원주시 태장동,40.83,202212,"4,650",12,2000
강원도 원주시 태장동,49.77,202212,"7,000",5,1997
강원도 원주시 태장동,53.82,202212,"4,700",5,1992
강원도 원주시 태장동,75.408,202212,"15,500",1,2004
강원도 원주시 태장동,75.408,202212,"12,500",15,2004
강원도 원주시 태장동,84.98,202212,"24,500",16,2007
강원도 원주시 태장동,84.98,202212,"30,000",2,2019
강원도 원주시 태장동,41.31,202212,"5,200",2,1988
강원도 원주시 태장동,84.88,202212,"12,250",15,1992
강원도 원주시 태장동,71.46,202212,"9,800",18,1995
강원도 원주시 태장동,59.97,202212,"8,800",12,1995
강원도 원주시 태장동,59.88,202212,"9,000",15,1997
강원도 원주시 태장동,59.815,202212,"8,300",9,1998
강원도 원주시 태장동,49.995,202212,"7,100",7,1998
강원도 원주시 태장동,49.61,202212,"9,000",5,1997
강원도 원주시 태장동,39.44,202212,"7,450",12,1997
강원도 원주시 태장동,39.44,202212,"7,450",12,1997
강원도 원주시 태장동,49.61,202212,"8,300",2,1997
강원도 원주시 태장동,49.61,202212,"8,300",15,1997
강원도 원주시 태장동,84.482,202212,"12,500",11,1995
강원도 원주시 태장동,84.9728,202212,"18,900",2,2006
강원도 원주시 판부면 서곡리,39.06,202212,"9,200",8,2002
강원도 원주시 판부면 서곡리,39.06,202212,"9,900",9,2002
강원도 원주시 판부면 서곡리,79.9775,202212,"31,000",12,2018
강원도 원주시 판부면 서곡리,148.648,202212,"42,500",4,2006
강원도 원주시 학성동,133.8,202212,"14,500",13,1991
강원도 원주시 학성동,59.4,202212,"8,800",8,1994
강원도 원주시 행구동,84.9,202212,"22,000",8,2007
강원도 원주시 행구동,84.9,202212,"19,800",3,2007
강원도 원주시 행구동,84.9,202212,"23,300",6,2007
강원도 원주시 행구동,59.54,202212,"10,000",1,1997
강원도 원주시 행구동,84.935,202212,"22,700",2,2009
강원도 원주시 호저면 만종리,59.89,202212,"7,000",3,1995
강원도 원주시 흥업면 매지리,25.92,202212,"5,000",9,2000
강원도 원주시 흥업면 매지리,25.92,202212,"4,200",1,2000
